aweme_id,cid,reply_id,reply_to_reply_id,text,create_time,user_nickname,user_avatar,reply_to_username,ip_label
7534454753574210874,7538146329835373371,7534488456875328316,0,眠丝[色],1755111470,安眠魚Amy🦁,95c20e25259c7602bf2660ebd41cdcb8.jpeg,,湖北
7534454753574210874,7538231856782705448,7534488456875328316,7538146329835373371,yes,1755131383,三字情书,212ce6980aa582b4281271ac0657e8cd.jpeg,安眠魚Amy🦁,北京
7534454753574210874,7538402619736834876,7534488456875328316,7538231856782705448,太巧了你还喜欢凯凯,1755171137,安眠魚Amy🦁,95c20e25259c7602bf2660ebd41cdcb8.jpeg,三字情书,湖北
7534454753574210874,7534625600217891625,7534488456875328316,0,还得是你啊,1754291735,深情（张君雅助理）,3530e619734df95f11de51871d16be05.jpeg,,河北
7534454753574210874,7534631001265570619,7534488456875328316,7534625600217891625,音乐专业不能白学啊[看],1754292990,三字情书,212ce6980aa582b4281271ac0657e8cd.jpeg,深情（张君雅助理）,辽宁
7534454753574210874,7541459942626476809,7534591608408277787,0,这悍妇是四川哪儿的？,1755882981,一片海,8c266a17590c42d867f3f8554d0d6f3a.jpeg,,云南
7534454753574210874,7534699927323493147,7534591608408277787,0,乖乖好久没见你了,1754309035,包容,c53aef800f8a0cbf8e3229a351ee4fa1.jpeg,,四川
7534454753574210874,7534619370813129530,7534591608408277787,0,支持,1754290282,许愿,4f1fe0879faaf9b35f4cae52a1dc6bc9.jpeg,,山西
7534454753574210874,7534553709146571578,7534530108465578812,0,来浙江，浙江不冷,1754274993,疯糖小丑,ca1ec38cc9f6a8f84f7460abe38d7d90.jpeg,,浙江
7534454753574210874,7534554217106621241,7534530108465578812,7534553709146571578,睡觉我都得开电热毯，冻得受不了,1754275112,🌈张真人¹⁹⁸⁸❷❷❹🌈,33fc80a2b71fbf85ef32bc16f0d8522c.jpeg,疯糖小丑,陕西
