aweme_id,cid,reply_id,reply_to_reply_id,text,create_time,user_nickname,user_avatar,reply_to_username,ip_label
7323145104930245899,7323169558121186087,7323150117103371071,7323158963867222847,一个吃不饱[捂脸],1705058284,张全蛋的小心肝。,984f82d3e10b8a84628d574ef3279057.jpeg,那加⁵¹⁰⁷⁴,浙江
7323145104930245899,7323152191395857186,7323150117103371071,0,666,1705054242,い时光｀流年,21f5f6e1afcae907d2f7a668bad30dd2.jpeg,,湖南
7323145104930245899,7323153073978901289,7323150117103371071,0,,1705054449,小时候贼猛,48974aba59d29ae4c29de03f3d3dca80.jpeg,,河南
7323145104930245899,7323167786523853578,7323150117103371071,0,66666666,1705057873,美言,0f9f8fce242c291c3c343da1653c0f90.jpeg,,四川
7323145104930245899,7323215005633168169,7323150117103371071,0,666,1705068867,o>_<o☞*麦人参的普通人,fd74120e3efa617bfa781b377257d840.jpeg,,吉林
7323145104930245899,7323257064117256987,7323150117103371071,0,必须给你[赞][赞][赞][赞][捂脸][捂脸],1705078668,❤亮❤,50db87bbb69e3d747ef74a6015f75f04.jpeg,,四川
7323145104930245899,7323263512078222130,7323150117103371071,7323169558121186087,大才[赞],1705080164,铛哥,7a2d7565c22d4669568ebeddd9564d1e.jpeg,张全蛋的小心肝。,贵州
7323145104930245899,7323572221245784847,7323213427022644005,0,人家在秀恩爱，她在吃狗粮[捂脸][捂脸],1705152036,小团团！🐷,729b6cfa7c84518fd6acb74de2c00ec8.jpeg,,广东
7323145104930245899,7324604275128582966,7323213427022644005,0,这是狗粮噎到了[捂脸],1705392337,不 羁,b677ef149dcb8b9748a42611f6c9d8a8.jpeg,,河南
7323145104930245899,7338250301990585100,7323213427022644005,7323267547959903010,这是坐着的好吧，这是蹲着呢，不会用词就别说话[我想静静],1708569546,用户0981306578026,2f0c1d624595a7527daa35a19cf309de.jpeg,⚽️⚽️⚽️⚽️⚽️⚽️,浙江
7323145104930245899,7323939395445719846,7323163870292345612,0,你是怎么发语音的[疑问][疑问],1705237526,厚爱无需多言,b1d6fb7a3b539708f2e5ac88cea11216.jpeg,,上海
7323145104930245899,7323404767802377011,7323151280880567078,0,这是看到了什么？,1705113049,逸宸🐾,8ab3de545f54aa1f8b0c749305e43d70.jpeg,,广东
7323145104930245899,7323159932525970214,7323151280880567078,0,你这个想笑死我吗？,1705056045,西北村花,2257fd90462042ba6a0e437830ef1740.jpeg,,甘肃
7323145104930245899,7323165150516380467,7323151280880567078,7323159932525970214,哈哈。 你就说应景不？,1705057259,卌卝,9d5c1731a373ab4087f3e6eb870979eb.jpeg,西北村花,河北
7323145104930245899,7323168045412565786,7323151280880567078,7323165150516380467,这个简直不要太好了,1705057933,西北村花,2257fd90462042ba6a0e437830ef1740.jpeg,卌卝,甘肃
7323145104930245899,7323187220479050559,7323151280880567078,0,实话实说，好喜欢这张👄[大笑][大笑],1705062398,✨️larkspur_tang⁵¹⁰⁷⁴,8f94680c0c6763d97b41c8c4e67accf2.jpeg,,上海
7323145104930245899,7323216737490748198,7323151280880567078,7323187220479050559,喜欢就拿走,1705069270,卌卝,9d5c1731a373ab4087f3e6eb870979eb.jpeg,✨️larkspur_tang⁵¹⁰⁷⁴,河北
7323145104930245899,7323216932865344265,7323151280880567078,7323168045412565786,经典照片,1705069315,卌卝,9d5c1731a373ab4087f3e6eb870979eb.jpeg,西北村花,河北
