aweme_id,cid,reply_id,reply_to_reply_id,text,create_time,user_nickname,user_avatar,reply_to_username,ip_label
7489752872473709883,7489766615949787964,7489766573759480636,0,@才圆圆⁸⁰⁰⁸,1743847185,华灯朦胧🍃伊人醉,13e9bbf81024cfa5abffe04e851864b2.jpeg,,辽宁
7489752872473709883,7489770131812909864,7489766573759480636,0,@才圆圆⁸⁰⁰⁸,1743848005,🤡.,0606dc500011aba3ae58417b71aab81c.jpeg,,浙江
7489752872473709883,7489771646522524443,7489766573759480636,0,@才圆圆⁸⁰⁰⁸,1743848355,阿追.,f80294a28d50f501f6ffcfd3639bdc65.jpeg,,广东
7489752872473709883,7490380323248718632,7489766573759480636,0,@才圆圆⁸⁰⁰⁸,1743990083,阿吉莱加雷⁵¹⁰⁷⁴,214bb1a55680e666dd1aa73ede9c1db0.jpeg,,广东
7489752872473709883,7489780262373573433,7489756361577317172,0,知道为啥菜圆孑雷张老黑了吧,1743850361,随枫,d3d2250cf1c2eb6b1154ee78751dbd16.jpeg,,云南
7489752872473709883,7489917856948241209,7489765794269905723,0,[九转大肠],1743882414,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7489752872473709883,7501587639285891899,7489765794269905723,0,[捂脸][捂脸][捂脸],1746599483,喏喏,d60cf87eb1ed03462a596c22033ee509.jpeg,,广西
7489752872473709883,7489766217575596859,7489765794269905723,0,[捂脸][捂脸],1743847093,喏喏,d60cf87eb1ed03462a596c22033ee509.jpeg,,广西
7489752872473709883,7489766997384135465,7489765794269905723,0,[捂脸][捂脸],1743847275,✨  小糊涂,cbecae02ce61f8d1a60d7511e8f6b19d.jpeg,,河北
7489752872473709883,7490764777002664756,7489765794269905723,7489917856948241209,劳资数到三[舔屏][舔屏][舔屏][舔屏],1744079590,小～宝,29bfd4ac4d88c390d176fd04b511de08.jpeg,张全蛋。,广西
7489752872473709883,7501591305316795194,7489765794269905723,7501587639285891899,哪都有妳[震惊],1746600336,✨锅包又✨,9de6e8b6d872b1338d97869829ba8bdc.jpeg,喏喏,IP未知
7489752872473709883,7489761017992315706,7489760594816533274,0,哈哈哈哈哈哈哈,1743845881,🐑,8145a7dc652b0588da4177b8777dbb2f.jpeg,,江苏
7489752872473709883,7489765835084022586,7489760594816533274,0,[捂脸][捂脸][捂脸],1743847003,喏喏,d60cf87eb1ed03462a596c22033ee509.jpeg,,广西
7489752872473709883,7489765950990123826,7489760594816533274,7489765835084022586,太对了是吧,1743847031,🐳洛绵棉,060acd0ef77a4bf3df46e622428858bc.jpeg,喏喏,浙江
7489752872473709883,7489844175317091081,7489760594816533274,0,猫猫狗狗真的很治愈人心[抱抱你],1743865245,方塘呀🐽,3f197cb640b34d72b103a70146637b3a.jpeg,,贵州
7489752872473709883,7489949771579605787,7489760594816533274,7489844175317091081,我家养了好多,1743889839,🐳洛绵棉,060acd0ef77a4bf3df46e622428858bc.jpeg,方塘呀🐽,浙江
7489752872473709883,7490416782756758284,7489760594816533274,0,哈哈哈,1743998571,W .,c01c1251a278b277c30cbf05a08d90a8.jpeg,,陕西
7489752872473709883,7489798529511736079,7489798084084908834,0,松狮是猫局[灵机一动],1743854617,满山猴子我腚最红,96684f15418e04fed27f6abbb672ad3e.jpeg,,江苏
7489752872473709883,7490361953459290937,7490352527659041596,0,才圆圆品种[九转大肠],1743985800,云熙,7242e65c8ba8129d23602f25abb43e01.jpeg,,山东
7489752872473709883,7489779885683868474,7489761134916944650,0,菜圆子整天帮你背物资，才给辣么点，猫桑矿工吃辣么多，主打一个黑蛋,1743850274,随枫,d3d2250cf1c2eb6b1154ee78751dbd16.jpeg,,云南
7489752872473709883,7490168608816448313,7489759918687060774,0,这是才圆圆[捂脸],1743940781,摆烂的小鱼,ca2b875649e038262588ce5a1d93b896.jpeg,,山东
7489752872473709883,7489766846704485178,7489759918687060774,0,才圆圆,1743847240,ら孤痞,78750c2816971caf8b2d1e322a6eb282.jpeg,,广东
7489752872473709883,7489755613980394250,7489754179721167667,0,告诉老黑它也要吃罐罐,1743844623,🌈七安,c9920474d821a848e78ce811b2f5aa8c.jpeg,,上海
7489752872473709883,7489918610971099963,7489758078889689914,0,好，那给他也买点罐罐[眼含热泪],1743882597,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7489752872473709883,7489767245205537594,7489758078889689914,0,很久没见你了,1743847333,ら孤痞,78750c2816971caf8b2d1e322a6eb282.jpeg,,广东
7489752872473709883,7489767592212906810,7489758078889689914,7489767245205537594,[捂脸][捂脸][捂脸]天天搁圆圆那边呆着呢,1743847413,樱桃小丸犊子,fd8c1a783626bca3239a4d881ff61bfc.jpeg,ら孤痞,广东
7489752872473709883,7489786963551486730,7489758078889689914,0,@才圆圆⁸⁰⁰⁸ ，你的小丸子黑你,1743851925,孙生,2d8bcbd4160e7cdf1d0e23c9f85474d7.jpeg,,广东
7489752872473709883,7489923744095060794,7489758078889689914,0,突然想起来为啥不给他买了，他娇气的很，容易拉肚子粘一屁股，吃肉干不嚼直接吞然后又吐了[微笑],1743883791,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7489752872473709883,7490019303544243004,7489758078889689914,7489923744095060794,[偷笑][偷笑][偷笑]真难养   但是   还是给咱家孩子整点吧   [抱抱你][抱抱你][抱抱你],1743906020,樱桃小丸犊子,fd8c1a783626bca3239a4d881ff61bfc.jpeg,张全蛋。,广东
7489752872473709883,7490769712097100602,7489758078889689914,7489918610971099963,为啥他们不打架,1744080737,你给我撒手,28d8f6a4b05785a05598e6206fb35fdc.jpeg,张全蛋。,四川
7489752872473709883,7489764168809284409,7489757309976068904,0,🥜,1743846616,三字情书,212ce6980aa582b4281271ac0657e8cd.jpeg,,江苏
7489752872473709883,7489791481016877860,7489757309976068904,0,🥜🥜🥜🥜,1743852975,宬澜.,a2220027101be846815f701023a77e73.jpeg,,广东
7489752872473709883,7489761193075360571,7489757393230201650,0,叫泰意浓[看],1743845922,沉浮,1ae16942d944bd298ed9bf7fcd5aa34e.jpeg,,天津
7489752872473709883,7489765179523269428,7489757393230201650,7489761193075360571,人才,1743846854,我靠看手机就是,f38db92542ce0b94c278861169a75130.jpeg,沉浮,江苏
7489752872473709883,7489768064512738059,7489757393230201650,0,母猫叫妞妞，公猫叫黑子,1743847527,黑黑&壮壮妈咪～,d68dcaae2ad41b03ad780d35e03f6a8c.jpeg,,湖南
7489752872473709883,7489794287879635731,7489757393230201650,0,叫猫局,1743853630,荒,fb2905e1d759ff6d9965500f6f2033ad.jpeg,,北京
7489752872473709883,7489764632287232826,7489757096180056891,0,分别是阿猫，猫局，才圆圆,1743846723,夜幕,7d70000831703c0be5389eaef7116f21.jpeg,,江苏
7489752872473709883,7495376099024896783,7489779458946728738,0,都亲手喂嘴里了,1745153248,蛋_蛋,3ede53f689442dcef1830670167c7393.jpeg,,江西
7489752872473709883,7489779098051412773,7489760616187806523,0,[流泪],1743850091,d,0847ec7bbc8063abc3aef52d2319e84c.jpeg,,河南
7489752872473709883,7490598393062310713,7490521348046078777,0,熊猫,1744040852,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7489752872473709883,7491251138110849829,7490521348046078777,0,才圆圆,1744192832,意气风发,b5911f51feee2ddb30a3e2295f214d58.jpeg,,江苏
7489752872473709883,7490889714729485093,7490521348046078777,0,松狮,1744108679,张全蛋的胸毛,d7509eed52d8a046888e669a60739659.jpeg,,湖北
7489752872473709883,7491075349066515257,7490521348046078777,7490889714729485093,[赞][赞][赞][赞],1744151903,奋斗吧青年,69978a845b47ba3769cf5df820c7d120.jpeg,张全蛋的胸毛,河北
7489752872473709883,7491277792316064570,7490521348046078777,7491251138110849829,[捂脸][捂脸][捂脸],1744199032,奋斗吧青年,69978a845b47ba3769cf5df820c7d120.jpeg,意气风发,河北
