aweme_id,cid,reply_id,reply_to_reply_id,text,create_time,user_nickname,user_avatar,reply_to_username,ip_label
7612948256855177649,7613087343168471865,7612962658276295483,0,不知道嘛，很多人都这么说,1772560034,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7612948256855177649,7613087924967686971,7612962658276295483,7613087343168471865,就是你，张老黑[看][看],1772560166,🌈泥油猫饼,10fd9cc26356f057ccc15c2721b2d1f8.jpeg,张全蛋。,四川
7612948256855177649,7613088639103255315,7612962658276295483,7613087343168471865,没开播还照样熬这么晚[看]白天没精神打游戏的时候要挨揍[看],1772560342,༄᭄冰封ꦿᩚ࿐,ae4f477ea236c76ab7f42f54ccaa5335.jpeg,张全蛋。,山东
7612948256855177649,7619297544766178063,7612962658276295483,7613087343168471865,你的四川菜有我老家湖南菜更辣吗？君雅姐姐,1774005954,仰望星空刀光剑客,290a38cf0c734e7ac7a5d9f6132767d6.jpeg,张全蛋。,广东
7612948256855177649,7623020466236572416,7612962658276295483,7613087343168471865,,1774872764,（小Tang)马上有钱,a691131be22b181515bd3fbf78285d62.jpeg,张全蛋。,福建
7612948256855177649,7612951077814321969,7612950466334294793,0,给你喝口汤,1772528302,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,,四川
7612948256855177649,7612960818557174577,7612950466334294793,7612951077814321969,真黑啊  火锅汤能给大咪送走咯[看],1772530570,夜...dz,de4d0e103d0e99caf7beee3bba4578ef.jpeg,张全蛋。,四川
7612948256855177649,7612982482832671537,7612950466334294793,7612951077814321969,来重庆整点,1772535613,兵,dcbadbcb5a6a23f02f4e01ea0c132638.jpeg,张全蛋。,重庆
7612948256855177649,7613771904835420980,7612950466334294793,7612951077814321969,辣不辣，不辣不给钱,1772719415,负二代肠粉摊,f2e5e02d79e1fa1b4f9d37f28e908007.jpeg,张全蛋。,辽宁
7612948256855177649,7619969551677702970,7612950466334294793,7612951077814321969,我是你的粉丝，带我发大财[呲牙][呲牙],1774162417,冰糖葫芦…,2697b0edd84e3a168b3617cff1926536.jpeg,张全蛋。,四川
7612948256855177649,7615319520122585866,7612950466334294793,0,我吃火锅你吃火锅底料？,1773079749,名字都被用了,cd7f7203191b193df7de47971e71e940.jpeg,,福建
7612948256855177649,7613197109526070053,7612950466334294793,0,咪咪来北京我请你吃好吃的,1772585587,期待,c83eceeafc6b0f72ad95e2d2107bb0f1.jpeg,,河北
7612948256855177649,7613164631402267429,7612950466334294793,0,[捂脸][捂脸][捂脸]她给你喝汤，,1772578026,乡音——八零后,c79ac2e47c62ebf93e70229b759b39a9.jpeg,,内蒙古
7612948256855177649,7612974512938271494,7612950466334294793,0,张老黑吃独食祝她上火长满脸豆豆[捂脸],1772533758,清晨粥,fe7d39a5abba726a269cf7fd85482e2a.jpeg,,陕西
7612948256855177649,7612951306872849209,7612950466334294793,0,江苏人不能吃辣,1772528354,三天不上班,1b7a46ee09bee3d7f943bb4c8a5d9055.jpeg,,江西
7612948256855177649,7612970266264273702,7612950466334294793,7612951306872849209,谁说的，江苏只有苏锡常不杂吃辣，苏北吃辣还是可以的[懵][懵][懵],1772532769,耷拉憨儿,da702fc1fab5571c9e23812f532ca61a.jpeg,三天不上班,江苏
7612948256855177649,7612957446709363513,7612950466334294793,0,咪姐  干她,1772529784,80後的小老头Dr.,8e8b54da928211869ed80e267e99eb96.jpeg,,广西
7612948256855177649,7612956071141147429,7612950466334294793,0,咪姐，来我这里，给你留三口[灵机一动][呲牙][呲牙][呲牙],1772529464,(:з如果*没有遇见你∠),f870753ff74db3b53265312df860b7e6.jpeg,,湖南
7612948256855177649,7612954558172529418,7612950466334294793,0,你不能吃，吃多了肚子疼,1772529112,H-,0db2ca06577933a0a7c12a33152b4145.jpeg,,甘肃
7612948256855177649,7612954300418917179,7612950466334294793,0,她的火锅，有你赞助的50块,1772529051,川哥,d364c7f339587ebf18459a5656675abb.jpeg,,湖南
7612948256855177649,7612954057409741605,7612950466334294793,0,给你来一口火锅底料[捂脸],1772528995,凯,7d7a8b5554f6abfd07ab10d39fc3ef03.jpeg,,江苏
7612948256855177649,7612953206716482304,7612950466334294793,0,辣椒🌶️全给你吃[看][看],1772528796,咩啊ᶻᶻ🧶,62e4a80d8c7dffd8f8f5c659ac439bc1.jpeg,,广东
7612948256855177649,7612952208909845307,7612950466334294793,0,给你喝汤泡米饭好吃,1772528566,🐸.唐古拉山✦,925410d38bf27cc91d1c61c9d4702f25.jpeg,,四川
7612948256855177649,7612950708907721529,7612950466334294793,0,咪咪吃了会拉肚子[呲牙],1772528215,小小@,ccb97cb5f1f2a758c33503d5cd2dec02.jpeg,,四川
7612948256855177649,7613017644577440552,7612950466334294793,7612951077814321969,@才圆圆⁸⁰⁰⁸,1772543800,Siu~,01cf1380bc852de962a5792689132040.jpeg,张全蛋。,越南
7612948256855177649,7613052757162918693,7612988812175803171,0,这妞我认识，王者荣耀辣辣,1772551975,若寒,6881e00959dce545d3f3c9e4d82a12ec.jpeg,,甘肃
7612948256855177649,7622969241880593194,7612954099692765989,0,不辣，点儿都不辣,1774860838,浅笑心柔💗,1d88aefa693c04ad1cbd6a649aa878a5.jpeg,,重庆
7612948256855177649,7612990706991383345,7612954099692765989,0,怎么啦？他就是锅料和底料放的多，麻辣很麻很麻的辣[捂脸][捂脸][捂脸][泪奔][泪奔][泪奔],1772537528,树先生🐒ヽ(爱´∀‘爱)ノ,4935119ade6325c45bff1421f85eb358.jpeg,,海南
7612948256855177649,7612972800327861029,7612954099692765989,0,吃了拉臭臭疼[捂脸],1772533359,1+1儿童理发馆,38790b33b0a9977224191405b31d2250.jpeg,,四川
7612948256855177649,7612963144725775141,7612954099692765989,0,看到辣。。。实际一点也不清淡,1772531111,心堂䨻🐸,c205c1963340130b9107a40f4926e967.jpeg,,四川
7612948256855177649,7612955795718931250,7612950817931051827,0,包的[捂脸][捂脸],1772529401,@涛哥,391931735c85a845af54a15a1e12a543.jpeg,,四川
7612948256855177649,7612954115123987257,7612950723819291449,0,是不是被老黑追着打了[懵],1772529009,WYQ,8d91ef11e788270f2d4f5f6317ef8800.jpeg,,北京
7612948256855177649,7612954352760472377,7612950723819291449,7612954115123987257,追着打，连打带补，求都没用[微笑],1772529064,浅喜🔥⁵²⁷,583f45af2925326161eb614ba54fd0cb.jpeg,WYQ,陕西
7612948256855177649,7613107504591225637,7612986906972062498,0,我爱播还有台湾的粉丝啊[大笑],1772564728,TXbaby0706,f29fa08c35554bbb6998cca51a27b8ed.jpeg,,广东
