aweme_id,cid,text,create_time,user_nickname,user_avatar,reply_comment_total,ip_label
7623179719697457849,7624515378131682107,雅呀，你别说你去客串短剧了？,1775220824,☞叶子枫☜,ae596e39690d8385557d6ff303eefbab.jpeg,0,江苏
7623179719697457849,7625151843442557753,我的嘞，我都11级灯牌了，我为什么没有,1775369014,ღ安然ꦿᮨ້໌࿐,90c2a5d3e2aa39e2ed2203241b8ed1f3.jpeg,0,广东
7623179719697457849,7623255826404868901,呜呜呜，我没中,1774927563,萌妹吖,c5b29004a4c1ff7aeeddeefb49ec9e13.jpeg,8,江苏
7623179719697457849,7623185456976675636,张什么雅[看],1774911179,࿅࿆木头细࿅࿆,bdaef203f8fba992b6a4953b4fe4f3ec.jpeg,3,广西
7623179719697457849,7623190376769766181,[发呆]想要,1774912324,嗯嗯嗯。,0f73d16c5f5b2cffb1455272d7f135fd.jpeg,5,河北
7623179719697457849,7623180445866263333,弱小，无助，等救援[戳手手],1774910013,张全蛋。,025ce3f7cefae12ac71361de203ef6d2.jpeg,5,四川
7623179719697457849,7625953380762338054,哇塞  你也知道你很黑啊  软软糯糯的一个萌妹子   游戏里杀伐果断  黑到没边…,1775555636,小别兔别又别,6968129d198f0ce2b70dbfd24d5cce63.jpeg,0,新疆
7623179719697457849,7623731703677633306,老黑我也要，不然真实你咯[呲牙],1775038363,不捡瓶子,17ce6ce90f9169bb166bf75afb82fe84.jpeg,0,四川
7623179719697457849,7623255157317829425,,1774927409,无 言,789dba48eeef7331e59fe201240a3ae7.jpeg,0,广东
7623179719697457849,7623417172706771749,算我不幸运呗[捂脸][捂脸][捂脸],1774965129,白杆杆™,65f3fc131ef2224df2bf4cd464eea03e.jpeg,0,广东
7623179719697457849,7623350331410301753,我中了[黑脸],1774949567,✨cby,2bab61db8fe3dbe2ae81d2f13fbcf316.jpeg,0,海南
7623179719697457849,7623202245627626278,我看了几年了怎么没有,1774915091,布莱恩特,7a63863178c187f48f6e351d473bc4fe.jpeg,0,云南
7623179719697457849,7623237051106362170,小黄车 套没了,1774923192,李拜六,ccc76276809550e1c22108b772d78093.jpeg,0,辽宁
7623179719697457849,7623203916959761193,老黑的礼物就是黑呀[捂脸][捂脸][捂脸],1774915477,赵涛🤳流浪者0001,e0bfbad255972698ecf35b0f337aec4d.jpeg,0,福建
7623179719697457849,7623321621579236131,这是张老黑皮肤吗？上链接[摊手],1774942883,四川靓号之家,aee24fab073f963d888811d23b755c26.jpeg,1,四川
7623179719697457849,7623188400430875441,早啊,1774911864,@L_Y@⁵¹⁰⁷⁴₈₀₀₈,7b35ccf6b6f663e418bf19212a2430d8.jpeg,3,江西
7623179719697457849,7624108910413529905,感觉这个老黑才好看，成熟了一些。[赞],1775126187,ℳঞᩚ卫🍒来可期꧔ꦿ᭄,9a4f7f440b48dd1da482d60437cf1f29.jpeg,0,江苏
7623179719697457849,7623465032081720107,地址已发给你。我要那个鸟🐤,1774976281,out,535176506827253ac0b43061869fcd70.jpeg,0,广东
7623179719697457849,7623441652120847162,爱播每周二度日如年，以后每周二发个抽象视频吧[看],1774970830,叶叶叶叶叶子,15b42cbfeedd15bd1dcb29386c5f0b9f.jpeg,0,四川
7623179719697457849,7623190925833290555,据说被才圆圆丝血单杀过[尴尬流汗],1774912452,ℨ,abf64f9ee5c10ef430be14e87a14cb12.jpeg,0,江苏
7623179719697457849,7623201957527847726,我也想要，虽然只关注了2个月左右，但是每天都在[666],1774915021,曾曾s,d23f2af237abe06ee3631e569d5cc131.jpeg,0,四川
7623179719697457849,7623381168397894436,看了不到一年不敢发言[噢买尬],1774956746,王铁柱.,3e1ae4c29fac9d1626a61ede862064b1.jpeg,0,山东
7623179719697457849,7623633257389163306,爱播，照片没你好看[呲牙],1775015442,徐徐⁰⁵32,b656394c94b3318aa88447ef1156aba5.jpeg,0,广西
7623179719697457849,7623215028867121957,哈哈哈，吧爱播贴门口或者贴床头都好用[捂脸],1774918065,廿三,48c6190bc0dbd7a7596be170757e20eb.jpeg,0,四川
7623179719697457849,7623195569276207921,可以发我一张吗爱播,1774913533,HELLO · 小野人,8a87b038fc3753fce427db1d89708da4.jpeg,0,广东
7623179719697457849,7623189168911008569,张老黑是男的还是女的？是不是吃播呀,1774912043,勤屎皇,aae2fc84744c8ce4a5cdf7c544b9d1de.jpeg,3,河北
7623179719697457849,7623349164449743679,嘻嘻嘻嘻嘻😁 还好我聪明,1774949296,十醒⁵¹⁰⁷⁴,5e3ba4c42bacb3aa78ac72522dd0ff60.jpeg,4,四川
7623179719697457849,7623180143389246248,第一,1774909944,歡心殤,0d5b85056f1011b54d8488ccb7c9f4c7.jpeg,4,天津
7623179719697457849,7623298804770489137,我没有[流泪],1774937569,安悠尘my🦌,962600695ac46fbdc9df274fefd56b47.jpeg,3,浙江
7623179719697457849,7623241710731051825,老汉，给我一个,1774924277,张老黑的好大儿,e0a4ad1dc3ef4033c11f46e81372be7f.jpeg,0,山东
7623179719697457849,7623191055357821742,不受这个窝囊气，上链接，我自己买,1774912483,As before＂⁵¹⁰⁷⁴,3803df052a64f0342c15feeeb5b31d8c.jpeg,3,福建
7623179719697457849,7623181782834414336,我也想要[流泪],1774910325,派大星⭐ （张君雅直播切片）,5e49eb2586636211c822a4a4f5b54431.jpeg,1,辽宁
7623179719697457849,7623217984966722361,老黑，什么时候上小黄车    指套没了,1774918753,螃蟹,671d3d39ac98c534b4fc0efce63aa125.jpeg,0,河北
7623179719697457849,7623182254633894693,,1774910433,“小老头”,877896dfdc225650d4456a1544e3136d.jpeg,0,浙江
7623179719697457849,7623461350560809785,又错过了[酷拽],1774975419,Pɪᴋᴀᴄʜᴜ🤞,b8279850b259427e87887ccdde1256c5.jpeg,0,江苏
