aweme_id,cid,text,create_time,user_nickname,user_avatar,reply_comment_total,ip_label
7439927638761737532,7439940297126249256,每天和你同时睡，早上6点起床弄早饭，送孩子上学，回去补眠就要8点了，接着就在和你环境相似的状态下睡觉，戴耳机降噪睡，睡醒弄午饭等你开播[呲牙][呲牙]，准备准备还半小时开播了[呲牙][呲牙],1732246097,欢、,352a8b9ea284245fcb3d53f81a1a57e3.jpeg,2,浙江
7439927638761737532,7439934790616466216,永夜星河好看不,1732244812,某某.,e8664e43faf86f3e416758c45c7613df.jpeg,5,重庆
7439927638761737532,7439966531541811980,把装修的那家地址告诉我，俺去把它买下来[捂脸][捂脸],1732252206,心静自然凉,339f672ee3d23cb9b95eddfaa5db7036.jpeg,1,湖北
7439927638761737532,7439932437922693945,这时候就要用西伯利亚耳机，锁定对方位置，扔雷,1732244265,阿龙没来过,d5af98e1e0bc2829d90d1d66a2e17a08.jpeg,0,广东
7439927638761737532,7440340540442739456,我看到这个灯还以为是我家呢[捂脸],1732339284,✨ 離開 ✨,42e4d69fef269ff595a78e97aa16af97.jpeg,0,河南
7439927638761737532,7439941776889660211,有没有可能是才园园在打呼噜[捂脸][捂脸],1732246439,啊华,2f0c1d624595a7527daa35a19cf309de.jpeg,0,海南
7439927638761737532,7439928842960503571,爱播，屁怎么还带震动的？,1732243429,长夏归序•初安,a1a5a120ae3aa4b51572861a6d8f7d34.jpeg,2,贵州
7439927638761737532,7441901894849282875,分贝大了，投诉,1732702812,吃鱼的鱼🐠,fb28bf0413bc59433f70e80debef31e1.jpeg,0,山东
7439927638761737532,7440392083916997403,这谁呼噜声这么大[捂脸],1732351281,㊙️Mr.Chen,a0d3ab14ed3019f9dacdc5505063d17c.jpeg,0,湖北
7439927638761737532,7440157506682618636,[尬笑][尬笑][尬笑][尬笑],1732296677,66666,fcdf644588a55a50a8232365b5d86944.jpeg,0,北京
7439927638761737532,7440037732304307003,张老黑这咕噜打得，太可以了[捂脸],1732268778,大成成,06d5ac312507d087ef57aa5f907600c2.jpeg,0,江苏
7439927638761737532,7440009762350269244,这是才圆圆在打呼噜吗[泪奔],1732262270,游戏人生💞,9ea97e66f8183af72161bf59ca4a1e36.jpeg,0,山东
7439927638761737532,7439981100347065140,蛋蛋，你是不是在我家？我发现了卧室灯一样！客厅灯也一样[不看][不看],1732255596,🌈萘何,a905d47da538e1d829dec77032a168fd.jpeg,0,安徽
7439927638761737532,7439954665074311972,谁家的仙女棒动静怎么大,1732249437,Darcy,a3d6c5159079e92ff50dedb5dc8c0f07.jpeg,0,重庆
7439927638761737532,7439953166588035840,好像一个月前就开始动工了吧，怎么还没结束[一头乱麻],1732249089,左边、右边,1b36b37fd28863d26968c2443bd0c217.jpeg,0,河北
7439927638761737532,7439944294679479090,谁打呼噜那么响 [看],1732248747,风月蒙尘,509d89022022191ebfa9d0cf5e05d786.jpeg,0,湖北
7439927638761737532,7439950905929106191,蛋啊，今天播吗,1732248561,鑫鸿运钢构,3a756fc74bdbea78e88daf4a7b9d35c9.jpeg,0,云南
7439927638761737532,7439938471537689394,[尬笑][看],1732245667,佛山铝型材铝板CNC厂家尹工yyds,aa1bbdff04b9e0115e242d63495d87cb.jpeg,0,广东
7439927638761737532,7439936515516056339,叫你熬夜[大笑]小心秃头,1732245213,六月的雨,5b6f7770ddc57a14123f686e28fcaca9.jpeg,0,甘肃
7439927638761737532,7439934845393896252,爱播 你是不喜欢睡觉吗？,1732244823,💋默许你的放纵👠,204c4fb46171f1880f55166840d75e36.jpeg,0,吉林
7439927638761737532,7439932100676174631,跳到窗户上  一颗手雷带走[看],1732244188,玄武门等不来他的追梦少年,16be5079689ca9f8dda63fad057b46cc.jpeg,0,四川
7439927638761737532,7439930797727646498,谁在边儿上打呼噜呢[看],1732243883,十号.₂₀₂₅,f14dad955e764416b352e933e8ddf737.jpeg,0,辽宁
7439927638761737532,7439930171119141691,先封烟。后扔手雷。[看],1732243737,唐,554d38b75bc57e2daaf5c9d6a1708863.jpeg,0,广东
7439927638761737532,7439928550205293366,晚上熬夜不睡，白天施工人上班。爱播想福了[尬笑],1732243358,序章࿐,7d7d29fc3ead9b697328ea9d023e9938.jpeg,4,贵州
7439927638761737532,7495362992451191609,给他捏个瞬爆,1745150192,ℋღ᭄愛何₅₂₀有郭💞࿐,4428cad37df5a23df4ff5042ae54f013.jpeg,0,河南
7439927638761737532,7449911767864804153,[捂脸][捂脸][捂脸],1734567759,平凡而无趣,1de47569d357c0828218226f0f78e532.jpeg,0,河南
7439927638761737532,7449450645868839695,不能睡了吧，哎嘿我睡我睡[比心],1734460423,睡不饱吃不醒,cdcd1451904c260a5c6e4bb0a00c915a.jpeg,0,山东
7439927638761737532,7441740616574993190,这是抖音那个雅雅[抠鼻][抠鼻][抠鼻],1732665622,天使彦,dac5305c5dea45bf5a932a412bfa196d.jpeg,0,福建
