aweme_id,cid,text,create_time,user_nickname,user_avatar,reply_comment_total,ip_label
7533600427380788539,7533602080519766811,所以他们到底买的啥？,1754053423,邋遢小艺术家,0353977e0dfd502cfccfd189006d683b.jpeg,1,四川
7533600427380788539,7540347228989227828,那我一次性下单100个，就能赚10块，以此类推，我好像找到一个赚钱的项目[抠鼻][抠鼻],1755623905,雅图,b6a47c306ceceb747381c0fe86e22d6c.jpeg,0,河南
7533600427380788539,7533657515847975707,在哪里买 我要买,1754066336,呆呆⁸⁰⁰⁸,d95dc482f59834a2d7f60204e33a1e10.jpeg,9,贵州
7533600427380788539,7534669614581678875,哼，只去1群聊，我们6群看都不看，打入冷宫[捂脸],1754301979,✨超薄,e59a8adf795fcb17090d5fb1a1046a7b.jpeg,1,广东
7533600427380788539,7535194298745619252,在哪里买？,1754424154,小小 鱼,3768434bb1f84d0168aa0cf3f97e3f4e.jpeg,0,重庆
7533600427380788539,7534327821569950498,他竟然敢赚你一毛钱，大胆[发怒]张黑蛋你能忍[看]～,1754222400,世弌,f8d4f53ed73f4e04ec6f3634f2023635.jpeg,0,安徽
7533600427380788539,7533637307568669499,赚一毛和一把指甲刀好吗,1754061626,折耳根不腥,7bd0abfa0a8751c94b00df65ae17c100.jpeg,0,浙江
7533600427380788539,7533603195110851338,牙线[抠鼻],1754053684,拜君仙⁹⁰⁹²⁷,5ad5c3425562c4504c31663066d0145f.jpeg,0,云南
7533600427380788539,7533609257393849129,[尬笑][尬笑][尬笑],1754055095,。。林🐉,15ce686e3ba09643ad0c28751f7e9da0.jpeg,0,江苏
7533600427380788539,7533624012795200266,蛋啊，我爱你,1754058530,子月,fae5145dc26d2b3154ef249928883adc.jpeg,0,贵州
7533600427380788539,7533636658328978230,,1754061478,狗贼蛙菜1v99,88f044c33209a75371302480e6630720.jpeg,0,山东
7533600427380788539,7533704530501911355,商家就是有4个目的，销量，好评，评分，提额[蜜蜂狗],1754077291,相师,6263d83226e201af37432a6dae3f14f1.jpeg,0,广东
7533600427380788539,7534277405054174009,良心主播，只对粉丝好[赞][赞][赞],1754210660,Rambo201314,2f0c1d624595a7527daa35a19cf309de.jpeg,0,重庆
